sample_fp	plate	well	tile	cycle	channel
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_2_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	2	12	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_2_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	2	12	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_2_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	2	12	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_3_0_Fluorescence_405_nm_Ex.tiff	1	B1	3	1	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_3_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	3	1	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_3_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	3	1	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_3_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	3	1	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_3_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	3	1	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_3_0_Fluorescence_405_nm_Ex.tiff	1	B1	3	2	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_3_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	3	2	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_3_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	3	2	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_3_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	3	2	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_3_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	3	2	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_3_0_Fluorescence_405_nm_Ex.tiff	1	B1	3	3	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_3_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	3	3	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_3_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	3	3	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_3_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	3	3	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_3_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	3	3	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_3_0_Fluorescence_405_nm_Ex.tiff	1	B1	3	4	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_3_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	3	4	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_3_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	3	4	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_3_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	3	4	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_3_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	3	4	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_3_0_Fluorescence_405_nm_Ex.tiff	1	B1	3	5	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_3_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	3	5	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_3_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	3	5	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_3_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	3	5	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_3_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	3	5	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_3_0_Fluorescence_405_nm_Ex.tiff	1	B1	3	6	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_3_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	3	6	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_3_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	3	6	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_3_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	3	6	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_3_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	3	6	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_3_0_Fluorescence_405_nm_Ex.tiff	1	B1	3	7	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_3_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	3	7	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_3_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	3	7	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_3_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	3	7	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_3_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	3	7	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_3_0_Fluorescence_405_nm_Ex.tiff	1	B1	3	8	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_3_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	3	8	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_3_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	3	8	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_3_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	3	8	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_3_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	3	8	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_3_0_Fluorescence_405_nm_Ex.tiff	1	B1	3	9	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_3_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	3	9	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_3_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	3	9	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_3_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	3	9	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_3_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	3	9	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_3_0_Fluorescence_405_nm_Ex.tiff	1	B1	3	10	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_3_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	3	10	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_3_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	3	10	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_3_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	3	10	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_3_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	3	10	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_3_0_Fluorescence_405_nm_Ex.tiff	1	B1	3	11	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_3_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	3	11	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_3_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	3	11	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_3_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	3	11	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_3_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	3	11	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_3_0_Fluorescence_405_nm_Ex.tiff	1	B1	3	12	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_3_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	3	12	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_3_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	3	12	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_3_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	3	12	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_3_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	3	12	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_4_0_Fluorescence_405_nm_Ex.tiff	1	B1	4	1	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_4_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	4	1	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_4_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	4	1	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_4_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	4	1	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_4_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	4	1	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_4_0_Fluorescence_405_nm_Ex.tiff	1	B1	4	2	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_4_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	4	2	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_4_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	4	2	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_4_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	4	2	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_4_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	4	2	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_4_0_Fluorescence_405_nm_Ex.tiff	1	B1	4	3	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_4_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	4	3	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_4_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	4	3	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_4_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	4	3	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_4_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	4	3	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_4_0_Fluorescence_405_nm_Ex.tiff	1	B1	4	4	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_4_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	4	4	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_4_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	4	4	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_4_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	4	4	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_4_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	4	4	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_4_0_Fluorescence_405_nm_Ex.tiff	1	B1	4	5	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_4_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	4	5	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_4_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	4	5	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_4_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	4	5	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_4_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	4	5	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_4_0_Fluorescence_405_nm_Ex.tiff	1	B1	4	6	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_4_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	4	6	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_4_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	4	6	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_4_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	4	6	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_4_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	4	6	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_4_0_Fluorescence_405_nm_Ex.tiff	1	B1	4	7	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_4_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	4	7	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_4_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	4	7	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_4_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	4	7	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_4_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	4	7	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_4_0_Fluorescence_405_nm_Ex.tiff	1	B1	4	8	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_4_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	4	8	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_4_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	4	8	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_4_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	4	8	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_4_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	4	8	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_4_0_Fluorescence_405_nm_Ex.tiff	1	B1	4	9	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_4_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	4	9	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_4_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	4	9	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_4_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	4	9	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_4_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	4	9	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_4_0_Fluorescence_405_nm_Ex.tiff	1	B1	4	10	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_4_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	4	10	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_4_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	4	10	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_4_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	4	10	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_4_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	4	10	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_4_0_Fluorescence_405_nm_Ex.tiff	1	B1	4	11	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_4_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	4	11	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_4_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	4	11	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_4_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	4	11	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_4_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	4	11	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_4_0_Fluorescence_405_nm_Ex.tiff	1	B1	4	12	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_4_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	4	12	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_4_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	4	12	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_4_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	4	12	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C12/B1_4_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	4	12	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_5_0_Fluorescence_405_nm_Ex.tiff	1	B1	5	1	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_5_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	5	1	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_5_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	5	1	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_5_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	5	1	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C1/B1_5_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	5	1	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_5_0_Fluorescence_405_nm_Ex.tiff	1	B1	5	2	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_5_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	5	2	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_5_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	5	2	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_5_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	5	2	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C2/B1_5_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	5	2	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_5_0_Fluorescence_405_nm_Ex.tiff	1	B1	5	3	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_5_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	5	3	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_5_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	5	3	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_5_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	5	3	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C3/B1_5_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	5	3	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_5_0_Fluorescence_405_nm_Ex.tiff	1	B1	5	4	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_5_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	5	4	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_5_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	5	4	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_5_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	5	4	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C4/B1_5_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	5	4	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_5_0_Fluorescence_405_nm_Ex.tiff	1	B1	5	5	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_5_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	5	5	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_5_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	5	5	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_5_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	5	5	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C5/B1_5_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	5	5	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_5_0_Fluorescence_405_nm_Ex.tiff	1	B1	5	6	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_5_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	5	6	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_5_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	5	6	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_5_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	5	6	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C6/B1_5_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	5	6	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_5_0_Fluorescence_405_nm_Ex.tiff	1	B1	5	7	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_5_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	5	7	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_5_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	5	7	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_5_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	5	7	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C7/B1_5_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	5	7	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_5_0_Fluorescence_405_nm_Ex.tiff	1	B1	5	8	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_5_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	5	8	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_5_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	5	8	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_5_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	5	8	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C8/B1_5_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	5	8	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_5_0_Fluorescence_405_nm_Ex.tiff	1	B1	5	9	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_5_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	5	9	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_5_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	5	9	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_5_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	5	9	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C9/B1_5_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	5	9	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_5_0_Fluorescence_405_nm_Ex.tiff	1	B1	5	10	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_5_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	5	10	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_5_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	5	10	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_5_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	5	10	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C10/B1_5_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	5	10	638_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_5_0_Fluorescence_405_nm_Ex.tiff	1	B1	5	11	405_nm_Ex
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_5_0_Fluorescence_561_nm_Ex_-_1.tiff	1	B1	5	11	561_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_5_0_Fluorescence_561_nm_Ex_-_2.tiff	1	B1	5	11	561_nm_Ex_-_2
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_5_0_Fluorescence_638_nm_Ex_-_1.tiff	1	B1	5	11	638_nm_Ex_-_1
/lab/ops_data/pumori/input_sbs/plate_1/C11/B1_5_0_Fluorescence_638_nm_Ex_-_2.tiff	1	B1	5	11	638_nm_Ex_-_2
