sample_fp	plate	round	well	tile
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0205_ChannelDAPI_Seq0205.nd2	1	1	B1	205
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0206_ChannelDAPI_Seq0206.nd2	1	1	B1	206
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0207_ChannelDAPI_Seq0207.nd2	1	1	B1	207
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0208_ChannelDAPI_Seq0208.nd2	1	1	B1	208
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0209_ChannelDAPI_Seq0209.nd2	1	1	B1	209
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0210_ChannelDAPI_Seq0210.nd2	1	1	B1	210
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0211_ChannelDAPI_Seq0211.nd2	1	1	B1	211
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0212_ChannelDAPI_Seq0212.nd2	1	1	B1	212
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0213_ChannelDAPI_Seq0213.nd2	1	1	B1	213
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0214_ChannelDAPI_Seq0214.nd2	1	1	B1	214
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0215_ChannelDAPI_Seq0215.nd2	1	1	B1	215
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0216_ChannelDAPI_Seq0216.nd2	1	1	B1	216
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0217_ChannelDAPI_Seq0217.nd2	1	1	B1	217
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0218_ChannelDAPI_Seq0218.nd2	1	1	B1	218
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0219_ChannelDAPI_Seq0219.nd2	1	1	B1	219
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0220_ChannelDAPI_Seq0220.nd2	1	1	B1	220
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0221_ChannelDAPI_Seq0221.nd2	1	1	B1	221
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0222_ChannelDAPI_Seq0222.nd2	1	1	B1	222
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0223_ChannelDAPI_Seq0223.nd2	1	1	B1	223
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0224_ChannelDAPI_Seq0224.nd2	1	1	B1	224
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0225_ChannelDAPI_Seq0225.nd2	1	1	B1	225
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0226_ChannelDAPI_Seq0226.nd2	1	1	B1	226
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0227_ChannelDAPI_Seq0227.nd2	1	1	B1	227
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0228_ChannelDAPI_Seq0228.nd2	1	1	B1	228
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0229_ChannelDAPI_Seq0229.nd2	1	1	B1	229
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0230_ChannelDAPI_Seq0230.nd2	1	1	B1	230
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0231_ChannelDAPI_Seq0231.nd2	1	1	B1	231
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0232_ChannelDAPI_Seq0232.nd2	1	1	B1	232
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0233_ChannelDAPI_Seq0233.nd2	1	1	B1	233
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0234_ChannelDAPI_Seq0234.nd2	1	1	B1	234
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0235_ChannelDAPI_Seq0235.nd2	1	1	B1	235
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0236_ChannelDAPI_Seq0236.nd2	1	1	B1	236
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0237_ChannelDAPI_Seq0237.nd2	1	1	B1	237
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0238_ChannelDAPI_Seq0238.nd2	1	1	B1	238
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0239_ChannelDAPI_Seq0239.nd2	1	1	B1	239
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0240_ChannelDAPI_Seq0240.nd2	1	1	B1	240
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0241_ChannelDAPI_Seq0241.nd2	1	1	B1	241
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0242_ChannelDAPI_Seq0242.nd2	1	1	B1	242
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0243_ChannelDAPI_Seq0243.nd2	1	1	B1	243
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0244_ChannelDAPI_Seq0244.nd2	1	1	B1	244
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0245_ChannelDAPI_Seq0245.nd2	1	1	B1	245
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0246_ChannelDAPI_Seq0246.nd2	1	1	B1	246
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0247_ChannelDAPI_Seq0247.nd2	1	1	B1	247
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0248_ChannelDAPI_Seq0248.nd2	1	1	B1	248
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0249_ChannelDAPI_Seq0249.nd2	1	1	B1	249
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0250_ChannelDAPI_Seq0250.nd2	1	1	B1	250
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0251_ChannelDAPI_Seq0251.nd2	1	1	B1	251
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0252_ChannelDAPI_Seq0252.nd2	1	1	B1	252
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0253_ChannelDAPI_Seq0253.nd2	1	1	B1	253
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0254_ChannelDAPI_Seq0254.nd2	1	1	B1	254
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0255_ChannelDAPI_Seq0255.nd2	1	1	B1	255
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0256_ChannelDAPI_Seq0256.nd2	1	1	B1	256
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0257_ChannelDAPI_Seq0257.nd2	1	1	B1	257
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0258_ChannelDAPI_Seq0258.nd2	1	1	B1	258
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0259_ChannelDAPI_Seq0259.nd2	1	1	B1	259
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0260_ChannelDAPI_Seq0260.nd2	1	1	B1	260
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0261_ChannelDAPI_Seq0261.nd2	1	1	B1	261
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0262_ChannelDAPI_Seq0262.nd2	1	1	B1	262
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0263_ChannelDAPI_Seq0263.nd2	1	1	B1	263
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0264_ChannelDAPI_Seq0264.nd2	1	1	B1	264
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0265_ChannelDAPI_Seq0265.nd2	1	1	B1	265
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0266_ChannelDAPI_Seq0266.nd2	1	1	B1	266
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0267_ChannelDAPI_Seq0267.nd2	1	1	B1	267
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0268_ChannelDAPI_Seq0268.nd2	1	1	B1	268
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0269_ChannelDAPI_Seq0269.nd2	1	1	B1	269
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0270_ChannelDAPI_Seq0270.nd2	1	1	B1	270
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0271_ChannelDAPI_Seq0271.nd2	1	1	B1	271
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0272_ChannelDAPI_Seq0272.nd2	1	1	B1	272
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0273_ChannelDAPI_Seq0273.nd2	1	1	B1	273
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0274_ChannelDAPI_Seq0274.nd2	1	1	B1	274
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0275_ChannelDAPI_Seq0275.nd2	1	1	B1	275
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0276_ChannelDAPI_Seq0276.nd2	1	1	B1	276
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0277_ChannelDAPI_Seq0277.nd2	1	1	B1	277
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0278_ChannelDAPI_Seq0278.nd2	1	1	B1	278
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0279_ChannelDAPI_Seq0279.nd2	1	1	B1	279
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0280_ChannelDAPI_Seq0280.nd2	1	1	B1	280
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0281_ChannelDAPI_Seq0281.nd2	1	1	B1	281
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0282_ChannelDAPI_Seq0282.nd2	1	1	B1	282
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0283_ChannelDAPI_Seq0283.nd2	1	1	B1	283
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0284_ChannelDAPI_Seq0284.nd2	1	1	B1	284
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0285_ChannelDAPI_Seq0285.nd2	1	1	B1	285
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0286_ChannelDAPI_Seq0286.nd2	1	1	B1	286
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0287_ChannelDAPI_Seq0287.nd2	1	1	B1	287
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0288_ChannelDAPI_Seq0288.nd2	1	1	B1	288
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0289_ChannelDAPI_Seq0289.nd2	1	1	B1	289
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0290_ChannelDAPI_Seq0290.nd2	1	1	B1	290
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0291_ChannelDAPI_Seq0291.nd2	1	1	B1	291
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0292_ChannelDAPI_Seq0292.nd2	1	1	B1	292
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0293_ChannelDAPI_Seq0293.nd2	1	1	B1	293
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0294_ChannelDAPI_Seq0294.nd2	1	1	B1	294
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0295_ChannelDAPI_Seq0295.nd2	1	1	B1	295
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0296_ChannelDAPI_Seq0296.nd2	1	1	B1	296
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0297_ChannelDAPI_Seq0297.nd2	1	1	B1	297
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0298_ChannelDAPI_Seq0298.nd2	1	1	B1	298
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0299_ChannelDAPI_Seq0299.nd2	1	1	B1	299
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0300_ChannelDAPI_Seq0300.nd2	1	1	B1	300
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0301_ChannelDAPI_Seq0301.nd2	1	1	B1	301
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0302_ChannelDAPI_Seq0302.nd2	1	1	B1	302
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0303_ChannelDAPI_Seq0303.nd2	1	1	B1	303
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0304_ChannelDAPI_Seq0304.nd2	1	1	B1	304
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0305_ChannelDAPI_Seq0305.nd2	1	1	B1	305
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0306_ChannelDAPI_Seq0306.nd2	1	1	B1	306
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0307_ChannelDAPI_Seq0307.nd2	1	1	B1	307
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0308_ChannelDAPI_Seq0308.nd2	1	1	B1	308
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0309_ChannelDAPI_Seq0309.nd2	1	1	B1	309
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0310_ChannelDAPI_Seq0310.nd2	1	1	B1	310
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0311_ChannelDAPI_Seq0311.nd2	1	1	B1	311
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0312_ChannelDAPI_Seq0312.nd2	1	1	B1	312
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0313_ChannelDAPI_Seq0313.nd2	1	1	B1	313
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0314_ChannelDAPI_Seq0314.nd2	1	1	B1	314
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0315_ChannelDAPI_Seq0315.nd2	1	1	B1	315
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0316_ChannelDAPI_Seq0316.nd2	1	1	B1	316
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0317_ChannelDAPI_Seq0317.nd2	1	1	B1	317
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0318_ChannelDAPI_Seq0318.nd2	1	1	B1	318
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0319_ChannelDAPI_Seq0319.nd2	1	1	B1	319
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0320_ChannelDAPI_Seq0320.nd2	1	1	B1	320
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0321_ChannelDAPI_Seq0321.nd2	1	1	B1	321
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0322_ChannelDAPI_Seq0322.nd2	1	1	B1	322
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0323_ChannelDAPI_Seq0323.nd2	1	1	B1	323
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0324_ChannelDAPI_Seq0324.nd2	1	1	B1	324
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0325_ChannelDAPI_Seq0325.nd2	1	1	B1	325
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0326_ChannelDAPI_Seq0326.nd2	1	1	B1	326
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0327_ChannelDAPI_Seq0327.nd2	1	1	B1	327
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0328_ChannelDAPI_Seq0328.nd2	1	1	B1	328
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0329_ChannelDAPI_Seq0329.nd2	1	1	B1	329
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0330_ChannelDAPI_Seq0330.nd2	1	1	B1	330
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0331_ChannelDAPI_Seq0331.nd2	1	1	B1	331
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0332_ChannelDAPI_Seq0332.nd2	1	1	B1	332
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0333_ChannelDAPI_Seq0333.nd2	1	1	B1	333
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0334_ChannelDAPI_Seq0334.nd2	1	1	B1	334
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0335_ChannelDAPI_Seq0335.nd2	1	1	B1	335
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0336_ChannelDAPI_Seq0336.nd2	1	1	B1	336
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0337_ChannelDAPI_Seq0337.nd2	1	1	B1	337
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0338_ChannelDAPI_Seq0338.nd2	1	1	B1	338
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0339_ChannelDAPI_Seq0339.nd2	1	1	B1	339
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0340_ChannelDAPI_Seq0340.nd2	1	1	B1	340
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0341_ChannelDAPI_Seq0341.nd2	1	1	B1	341
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0342_ChannelDAPI_Seq0342.nd2	1	1	B1	342
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0343_ChannelDAPI_Seq0343.nd2	1	1	B1	343
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0344_ChannelDAPI_Seq0344.nd2	1	1	B1	344
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0345_ChannelDAPI_Seq0345.nd2	1	1	B1	345
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0346_ChannelDAPI_Seq0346.nd2	1	1	B1	346
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0347_ChannelDAPI_Seq0347.nd2	1	1	B1	347
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0348_ChannelDAPI_Seq0348.nd2	1	1	B1	348
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0349_ChannelDAPI_Seq0349.nd2	1	1	B1	349
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0350_ChannelDAPI_Seq0350.nd2	1	1	B1	350
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0351_ChannelDAPI_Seq0351.nd2	1	1	B1	351
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0352_ChannelDAPI_Seq0352.nd2	1	1	B1	352
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0353_ChannelDAPI_Seq0353.nd2	1	1	B1	353
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0354_ChannelDAPI_Seq0354.nd2	1	1	B1	354
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0355_ChannelDAPI_Seq0355.nd2	1	1	B1	355
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0356_ChannelDAPI_Seq0356.nd2	1	1	B1	356
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0357_ChannelDAPI_Seq0357.nd2	1	1	B1	357
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0358_ChannelDAPI_Seq0358.nd2	1	1	B1	358
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0359_ChannelDAPI_Seq0359.nd2	1	1	B1	359
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0360_ChannelDAPI_Seq0360.nd2	1	1	B1	360
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0361_ChannelDAPI_Seq0361.nd2	1	1	B1	361
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0362_ChannelDAPI_Seq0362.nd2	1	1	B1	362
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0363_ChannelDAPI_Seq0363.nd2	1	1	B1	363
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0364_ChannelDAPI_Seq0364.nd2	1	1	B1	364
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0365_ChannelDAPI_Seq0365.nd2	1	1	B1	365
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0366_ChannelDAPI_Seq0366.nd2	1	1	B1	366
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0367_ChannelDAPI_Seq0367.nd2	1	1	B1	367
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0368_ChannelDAPI_Seq0368.nd2	1	1	B1	368
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0369_ChannelDAPI_Seq0369.nd2	1	1	B1	369
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0370_ChannelDAPI_Seq0370.nd2	1	1	B1	370
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0371_ChannelDAPI_Seq0371.nd2	1	1	B1	371
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0372_ChannelDAPI_Seq0372.nd2	1	1	B1	372
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0373_ChannelDAPI_Seq0373.nd2	1	1	B1	373
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0374_ChannelDAPI_Seq0374.nd2	1	1	B1	374
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0375_ChannelDAPI_Seq0375.nd2	1	1	B1	375
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0376_ChannelDAPI_Seq0376.nd2	1	1	B1	376
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0377_ChannelDAPI_Seq0377.nd2	1	1	B1	377
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0378_ChannelDAPI_Seq0378.nd2	1	1	B1	378
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0379_ChannelDAPI_Seq0379.nd2	1	1	B1	379
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0380_ChannelDAPI_Seq0380.nd2	1	1	B1	380
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0381_ChannelDAPI_Seq0381.nd2	1	1	B1	381
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0382_ChannelDAPI_Seq0382.nd2	1	1	B1	382
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0383_ChannelDAPI_Seq0383.nd2	1	1	B1	383
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0384_ChannelDAPI_Seq0384.nd2	1	1	B1	384
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0385_ChannelDAPI_Seq0385.nd2	1	1	B1	385
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0386_ChannelDAPI_Seq0386.nd2	1	1	B1	386
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0387_ChannelDAPI_Seq0387.nd2	1	1	B1	387
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0388_ChannelDAPI_Seq0388.nd2	1	1	B1	388
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0389_ChannelDAPI_Seq0389.nd2	1	1	B1	389
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0390_ChannelDAPI_Seq0390.nd2	1	1	B1	390
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0391_ChannelDAPI_Seq0391.nd2	1	1	B1	391
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0392_ChannelDAPI_Seq0392.nd2	1	1	B1	392
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0393_ChannelDAPI_Seq0393.nd2	1	1	B1	393
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0394_ChannelDAPI_Seq0394.nd2	1	1	B1	394
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0395_ChannelDAPI_Seq0395.nd2	1	1	B1	395
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0396_ChannelDAPI_Seq0396.nd2	1	1	B1	396
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0397_ChannelDAPI_Seq0397.nd2	1	1	B1	397
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0398_ChannelDAPI_Seq0398.nd2	1	1	B1	398
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0399_ChannelDAPI_Seq0399.nd2	1	1	B1	399
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0400_ChannelDAPI_Seq0400.nd2	1	1	B1	400
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0401_ChannelDAPI_Seq0401.nd2	1	1	B1	401
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0402_ChannelDAPI_Seq0402.nd2	1	1	B1	402
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0403_ChannelDAPI_Seq0403.nd2	1	1	B1	403
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0404_ChannelDAPI_Seq0404.nd2	1	1	B1	404
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0405_ChannelDAPI_Seq0405.nd2	1	1	B1	405
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0406_ChannelDAPI_Seq0406.nd2	1	1	B1	406
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0407_ChannelDAPI_Seq0407.nd2	1	1	B1	407
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0408_ChannelDAPI_Seq0408.nd2	1	1	B1	408
/lab/ops_data/pumori/input_ph/plate_1/round_1/WellB1_PointB1_0409_ChannelDAPI_Seq0409.nd2	1	1	B1	409
